,Reason Lists,Labels
10,"""From her facial features to her lovely fashionable clothes, Princess Charlotte looked like her royal relatives 16 times.""
""These similarities don't end with the queen, because Charlotte has similarities with other members of the royal family, such as her mother Kate Middleton and her late grandmother Princess Diana.""
""She's also in the limelight recently, and when her new brother was born, she waved to her admirers.""
""It's not just whether Kate Middleton's blue dress and skirt suggest the gender of her third child, but also the striking resemblance between Princess Charlotte and her great grandmother, Queen Elizabeth II.""
""The royal family's latest Christmas card immediately sparked discussion when it was released last year.""
","['Satire', 'Sensational']"
11,"""Golden Globe nomination...""
""The actress, who graduated from Tisch School of the arts at New York University in 2006, also realized the burden of college tuition. In a program interview later in 2017, she revealed that she only paid off the student loan one year in advance on the same day that she received the second loan...""
Gina Rodriguez, who starred in virgin Jane, used the Emmy prize from the CBS studio for her four-year education at Princeton University for an undocumented Latino student, the Hollywood Reporter reported
""It's reported that she joined hands with her big brother and sister in Los Angeles and won the ideal candidate.""
""Our show always takes every opportunity to help me do something for the Latin American community,"" Rodriguez, 33, told industry magazine
""So I asked my entertainer Jennie (Snyder Erman) if we could do something different with the money this year."" In 2015, the Ministry of education estimated that about 65000 undocumented students graduate from high school every year. ""
""Before Emmy nominations, online and streaming services are attracting voters' attention through more and more carefully planned campaigns for you.""
Rodriguez said: ""for example, an article in the Los Angeles Times last year highlighted Netflix's installation of"" orange is the new black "","" strange thing ""and"" the indestructible Kimi Schmidt ""on the 24000 square foot campaign site in Beverly Hills, aiming to give voters an"" experience. "" ""FYC is a strange dance.""
""Whatever you do, you need a crazy sum of money. You can also read that Houston Texas Rugby quarterback DeShawn Watson donated his first salary to the victims of Hurricane Harvey. It's not clear how much Rodriguez's FYC allowance will cost. The estimated cost of Princeton in the 19th academic year of 2018 is 70.""
“010”
","['Opinion', 'Sensational']"
12,"""This year's new artist category competition is particularly fierce, bad rabbit, Manuel turizo, RAMIX and Sebastian Yatra are all competing for the award.""
“… City... ""
""In the end, Beyonce's"" Bowen's Tantra ""and"" Willie Williams ""will be nominated as the song of the year and the most popular song"" city "", while Bowen's"" X ""and"" Nicky jam ""will be nominated as the song of the year and the most popular song...""
""Me niego"" starring reik and ""sobredosis"" starring ozuna and wisin are the most popular songs, while ""sobredosis"" starring Romeo Santos is the most popular song ""tropics"" starring ozuna
In addition, ozuna will also win the song of the year award, as well as his favorite song ""urban"" for his hit song ""ESC á pate Comigo"" with vicin
""Ozuna and Baldwin are also the most popular artists for men, the most popular artist for city and the most popular album for city and the album of the year for odici and viblas, respectively.""
""In terms of nominations, 10 artists were named artist of the year: Bad Rabbit, Ms. Banda de Sergio rizaraga, Christian nodal, Yankee dad, J. Baldwin, Louis fonsey, maruma, Nicky jam, ozuna and Shakira.""
",['Journalism']
13,"""Pay attention to the bottom.""
She was asked, ""if you have nine pizzas and cut each into eight slices, how many slices do you have?""
""Poller likes to eat an extra slice of pizza, which helps her find an answer.""
""On Tuesday, the host of tonight's show, starring Jimmy Fallon, paid tribute to Amy poller's"" smart girls ""organization and invited the actress to have a"" are you smarter than smart girls... ""
""Girl...""
During the competition, Fallon and poller were paired with a young girl to answer questions about mathematics, science, geography and grammar
""Before the competition, Falun's partner Maya showed her French rap skills and a Hamilton song, while poller's partner Anaya showed her gift of making wallets out of tape.""
At the beginning of the competition, poller chose mathematics
""Poller said confidently,"" 73, ""and immediately doubted her answer.""
""The game continues under the coax of Anaya and Maya until the last question about the number of human bones.""
",['Satire']
14,"""There are so many friends and people around her who love her, that's for a reason.""
""She has a lot of incredible qualities and I study every day,"" he began
""Ashley, your friends rowed me,"" Kevin winter joked in Wednesday's Ben and Ashley I
""Ashley aconetti and Kevin winter, who are almost famous podcasts of singles Winter Games, have made their break-up public.""
""Just a few weeks after viewers watched the two find each other romantic in the Olympic themed bachelor series, people confirmed on Monday that they had gone their separate ways.""
Get push notifications containing news, features, etc
""Now iaconetti of Los Angeles, who competed in singles and singles in heaven, shares with former Canadian single woman winter, who lives in Canada, the exact reason for their decision to quit.""
""It sounds a little harsh, but it's just a lack of magic.""
""We get along very well, but there is something missing. You really can't find out what it is.""
""That's how I feel,"" 30-year-old akonetti told former bachelor star Ben Higgins on Wednesday's Ben and Ashley I show
","['Satire', 'Sensational']"
15,"""Video: five haircut trends in 2020""
“… January... ""
""To help you understand how to wear your hair in the new year, we summarize the five major haircut trends in 2020 so that you can determine what you want before you go to the Salon...""
""Or, you can get an immediate look with some plug-in extensions.""
“… Inspiration... ""
""You can see 10 hairstyles all over the place this winter, but if you swear that 2020 will be the year when your hair finally grows, let the super long hairstyles of Jennifer Lopez and Kim Kardashian become yours...""
""As Kerry Washington saw in 2020, Bob has texture, soft edges and looks amazing, whether you're part down the middle or closed to the side.""
""But there will be some adjustments.""
""For anyone with straight hair - the most popular hairstyle of the past few years - you may have guessed that it will remain strong for the next decade.""
""The number one hairstyle trend of this decade includes hairstyles of every length, which can be customized according to your hair texture and personal style.""
","['Satire', 'Sensational']"
16,"""For the latest celebrity entertainment, news and lifestyle videos, please subscribe to the YouTube page of American weekly.""
""We are so excited to travel around the world.""
The 38 year old actress, who gave birth to her second child in June with her husband, Scott Campbell, revealed that the couple had a baby boy named Osgood on the live show of Jimmy Kimmel
“…… Wednesday, 16 August. ""
Bell showed her body after birth in a green dress and revealed that the couple had no plans for a second pregnancy
""They are the parents of their 2-year-old daughter, Nova.""
""My husband and I are very happy to have a child,"" the New York native said
""We have a beautiful daughter, Nova.""
""She's great - obviously named after Chevy.""
""It's heavenly, too, but you know what I mean - even more so for Chevy.""
",['Satire']
17,"“… Can go with any outfit... ""
""Related to lovely maternity sportswear, the woman you really want to wear here to browse the best yoga pants during pregnancy is not lulumen, but provides all the same functions, such as a flattering fit and fashionable multi-functional appearance...""
""The best part is that most of these options can also be used as pregnant women's Yoga Pants due to the elastic material and flexible and comfortable fit.""
“… What works for you... ""
""Whether you are an experienced yoga lover or a casual wearer, you will find that whether you are looking for high-performance yoga pants with pockets for your next Bikram course, or you want to wear seamless high waist yoga pants when running errands, you will find that...""
""While you may have heard that lululemon yoga pants and tights are gaining a huge following, these top picks share the same features, but at a lower price.""
""Therefore, to help you select the most popular sportswear that seems to emerge in an endless stream, we list 16 of our favorite sportswear from different brands and prices below.""
""Now this style is very popular, there are many different yoga pants for women to choose from.""
""Or, if you like something you can rest at home, you can choose Cotton Yoga Pants, which will make you feel soft and comfortable, suitable for daily wear.""
""If you're going to take them to your next fitness class or hot yoga class, find a pair made of high-performance fabrics to keep you cool during the most sweaty training.""
","['Satire', 'Sensational']"
18,"“‘””
""In a movie, there are 10 very unique and diverse women I looked around and really thought, ""Oh, this may not happen again.""
""Image zooming"" I didn't fully appreciate it until the third movie, ""she said
""Looking back on her experience in franchising, Kendrick said she felt lucky to work with so many talented women.""
""There's Kendrick, there's rebel Wilson, there's Anna camp, there's Elizabeth Banks, there's more coming back to the movies.""
""The friends of the acapela choir are touring overseas.""
The movie, known in the trailer as a ""farewell trip,"" reunites after Bella's family graduated from college
""Go to people's net / people's TV, or download the app on your favorite streaming media device. “
""If it's the last time, we'll all find it meaningful."" Image zooming source: quantum Colbert / Universal Studios watch the full episode of an interview with Jess Cagle: Anna Kendrick, now on peopletv
""It really makes people feel like this is the last scene,"" she said
","['Agenda Driven', 'Journalism', 'Opinion', 'Satire', 'Sensational', 'Wiki']"
19,"A spokesman for Weinstein said Weinstein denied ""any charges of involuntary sex.""
""People like you help, too.""
""What I want to say to Harvey is that I love you and I know you're sick and miserable,"" she added
""The sex offender must have a really deep understanding that what he is doing is wrong and criminal,"" Zhu said
""Despite this, Judd said she believes everyone has"" hope and help, ""including sex offenders.""
Jude said she would never forgive Weinstein for what he had done to women, adding that if the sexual assault charges against Weinstein were true, he should ""absolutely"" go to jail
“… Tell Sawyer to hold back tears... ""
""Ashleyjudd about Harvey Weinstein, what I want to say to Harvey is that I love you and I understand that you are sick. People like you can help. Pic twitter com 3mbkjq8uml good morning GMA October 26, 2017 I didn't expect that I would feel tearful Judd...""
“.”
""He asked her to go to his room and he showed up in his bathrobe and asked if he could give her a massage or if she could watch him take a bath,"" the Times reported
",['Sensational']
20,"""Prince William becomes his Royal Highness the Duke of Cambridge, and Miss Catherine Middleton will become her Royal Highness The Duchess of Cambridge when she gets married.""
Buckingham Palace said at the time: ""his titles will be Duke of Cambridge, Earl of stratson and Baron Carrickfergus.""
His bride, Megan markel, will be called her Royal Highness The Duchess of Sussex after today's wedding
""The queen is pleased to confer the title of Duke Henry, Prince of Wales, today.""
A Buckingham palace spokesman said: ""his titles will be Duke of Sussex, count Dunbarton and Baron kilcoll.""
""So Prince Harry became his Royal Highness the Duke of Sussex, and Ms. Megan Marcel will become her Royal Highness The Duchess of Sussex.""
""Royal wedding in 2018: the best time for Megan marcel, Prince Harry's wedding before the Duke of Sussex married twice, but did not get his father's approval.""
As a result, they are considered illegal
So Megan was the first Duchess of Sussex
""It is customary for members of the royal family to be given at least one title by the monarch when they marry.""
","['Satire', 'Sensational']"
21,"""This season will crown the latest champions on May 21.""
""After 15 seasons on Fox, American Idol returned in March with a new group of judges.""
""I'm glad to announce that @ lukebryanofficial, @ lionelrichie, @ RyanSeacrest and your true will launch another season of"" American Idol ""on @ abcnetwork."" Brian, rich and Seacrest also shared their excitement on social media
""?"" Perry tweeted. ""
""I have two interesting stops So why don't we go on! ""
""You
""Last Friday, LETV announced the renewal of the singing competition series, and revealed that judges Katie Perry, Luke Bryan, Lionel Ritchie and host Ryan Seacrest will all be back.""
""American Idol"" sequel: Katy Perry & Co. will re launch ""American Idol"" close streaming selection results American Idol will air its second season on ABC
","['Satire', 'Sensational']"
22,"""Embedded code restart related libraries...""
If you are using ad blocking software, disable it and reload the page
""Mama June's pregnant daughter Lauryn 'pumping' Shannon revealed the gender of the baby. Mama June's daughter Lauryn 'pumping' Shannon gave birth to a baby girl. This video is not available because we can't load the sponsor's information.""
""June mother's daughter Laurine 'pumpkin' Shannon welcomes baby girl: find out her name!""
""Related content: June mom Marilyn Monroe in the iconic white suspender skirt: picture!""
""If you missed it, please watch the video below to learn about the highlights of the second season of the series.""
""Gerty Putin's pregnancy was shown on her mother's June Mom: hot or not.""
A month later, the baby girl made her debut on the red carpet at the second season premiere of growing hip hop: Atlanta, Georgia
""Pumpkin and efird got engaged in June 2016 and had their first child, Ella grace, in December last year.""
""Our sources told us that there were cameras on the scene, and the wedding will be broadcast in the new season of mom in June: never hot to hot.""
","['Satire', 'Sensational']"
23,"When ""I < 3 ts"" was just a fan of sidleston, sidleston himself explained how he put on the shirt
""And because of this symbol, swift also has a $60 snake ring in his online store.""
""If it's something you like, you can buy it here.""
""It's incredible to think that what everyone teases will be worn on the back of every teenage fan in the audience.""
""She also sells a jacket.""
""In her online store, she sells it for $50 a bottle.""
""Yes, swift is selling 'I < 3 ts' shirts now.""
""One of them is to capture every narrative about her and monetize it.""
""The stans screamed,"" Yass, ""and the others said,"" well, all right. ""No matter what you think, it's clear that Swift is hallucinating.""
""Last night, Taylor Swift premiered her new music video for see what you asked me to do, and the response was overwhelming.""
",['Satire']
24,"""How many episodes she has played are being determined.""
In April, a source told us, ""the star who doesn't come late"" won't be a full-time housewife, but will play a smaller role
""It's bad."" The insider added that parks' actions were ""incredibly painful and shocking."" At the time, parks' representatives attacked the ""untrue"" rumors about lawyers being fired. Pax's exit may mean Kim zolciak Biermann has more screen time and will return to Roya in the 10th season
""It's not Federer's decision, it's Bravo's.""
""It's understandable if Federa doesn't come back, but it hasn't been finalized,"" the source said
""I'm sorry. It hurt Kandy, too."" A source told us in late April that the reunion was ""catastrophic"" for the park
""I've apologized. The person I care about most is Posha.""
When Andy Cohen, the host, said she was in ""megawatt lies,"" Parks said, ""what else can I do?""
""Parks's departure is revealed in the final episode of the reunion of season 9. She spreads rumors that Candie Burroughs and her husband Todd Tucker plan to take drugs and take actor Bertha Williams home.""
""Bravo doesn't want her back."" (Bravo didn't comment.)
",['Satire']
25,"""You can tell people that I kind of want to stand on a totem pole somewhere - I don't have to stand on the top, I just want to stand on it.""
""What you did before you met me is what you did before you met me. I don't need to know everything about you.""
""I don't care,"" he told her
""She revealed to John that she had been married for three years before, and he was very tolerant and understanding - probably because he had been married to his sweetheart in high school before, and divorced after only three years.""
""But Nicky finally summoned up enough courage to tell John at her sister Bree Bella's wedding to her husband Daniel Blaine in 2014.""
""She was worried about telling him the news because they had talked about marriage many times before and she never mentioned her previous marriage to him.""
""But it wasn't just her family - she didn't even tell John at the time.""
“…… He kept a big secret from her for so many years. Nicky said it was because she was ashamed of the whole situation... ""
""We drove to Vegas, and even though I started walking down the aisle, I knew it was a huge mistake, just like how I could get rid of it, I couldn't, I tried to forget it, and Nicky's mother Kathy CORAS was shocked that she
""Basically, we were married by Elvis.""
","['Satire', 'Sensational']"
26,"""Sign up for our newsletters and get the latest news from Kate Middleton, Megan markel and others!""
""Is there not enough coverage of the royal family?""
Get push notifications containing news, features, etc
""Prince Harry is"" the best husband ever, ""Megan announced with a smile on Thursday
The ecstatic 36 year old newlywed Royal told her benefactors that she ""really enjoyed"" her marriage because she was in Chester with Queen Elizabeth at a series of events and met local people
Sharon Briscoe, 61, walked 25 miles east from chick, Wales, to get a chance to meet Megan, and asked her how to enjoy her new life
""Great,"" Megan told her
""I really enjoyed it,"" brisko added. ""I said we would give Harry our love and take care of him."" Megan then replied, ""I will.""
""It means a lot to us.""
""He's the best husband ever."" Image zoom Megan Markle | source: Tim Luke / Rex / stuttstock, she added that the new Duchess of Sussex ""looks radiant,"" Megan said, ""great."" ""She looks sincere, enthusiastic and not in a hurry to get along with people,"" brisko said
","['Satire', 'Sensational']"
27,"""She also starred with her family in the Bravo series don't be late, which completed its fifth season in December.""
""It can happen to people of any age!""
Nearly two years after her 37 year old stroke, the reality TV star told fans in a blog post on the same day that she felt ""great.""
""Photo by Kim zolciak / instagram July 17,"" said Kim zolciak, who has ""almost completely recovered"" from her stroke in 2015
The 39 year old reality star told fans on Sunday, nearly two years after her 37 year old stroke, that she felt ""great.""
""She made her story public and shared with her followers the warning signs of a stroke.""
""Advertising"" as you know, I had a stroke in September 2015
""I really appreciate your quick thinking.""
""I've never seen a doctor / nurse move so fast the moment I was pushed in.""
""I am very grateful to my medical team.""
",['Satire']
28,"“… Month... ""
""Adams couldn't be with his girlfriend while she was in hospital because he was filming the latest season of"" Bachelor in heaven ""in Mexico, but he promised her that he would go home soon."" baby weekly exclusively disclosed in October 2017 that they had met
""Hyland did not disclose her condition, but she had previously talked about receiving a kidney transplant in 2012 and fighting the disease that caused her to lose muscle.""
""The 27 year old shared a picture of her swollen face on instagram and revealed that she was forced to quit shooting her new film"" the year of marriage ""in order to seek treatment.""
“… The actress and her boyfriend were recently hospitalized in June for health problems
""They were trapped on the T-stage for more than an hour, but by sharing a stupid video and a sweet photo, they managed to make the most of their time together, and the reality show star honestly said, no matter where we are, running away is a popular break...""
""The couple also released an instagram story video on Sunday, July 15, showing them on a plane waiting to take off for a holiday in Mexico.""
""Love is going to your girlfriend's high school reunion, and you've never been to your own."" He also shared the video with the actress and her friends at the New York School of professional performing arts
""Do you want to know what love is? ""The bachelor star in heaven said in a video.""
""The 33 year old single alumni shared a video of the modern family star's party on instagram on Saturday, July 14.""
",['Sensational']
29,"""We will have a court order for them to come to my office and answer questions on oath if necessary."" It is clear that the request to amend child support will be heard in court in December
“…… Bloom did not support Ms. White's false accusation with factual evidence.... ""
""Bloom announced on Wednesday...""
""For more than a year, Blake Zina has been fighting in court against Robert Kardashian, Chris Jenner, Kim Kardashian West, helo Kardashian and Kelly Jenner,"" the lawyer said
""Chyna claims that she has been humiliated and slandered by a slut and is the victim of a plot to kill her popular show rob & Chyna, causing her huge economic losses.""
""Today, the court rejected the Kardashian family's request to remove chener from the whole lawsuit.""
""Most importantly, all of chener's legal claims have been preserved.""
""So Chyna will be allowed to appear in court."" Meanwhile, Kardashian's lawyer shared with ET: ""Bloom's Twitter is not an accurate statement of what happened in court today.""
""In fact, since Ms. white filed a lawsuit, the Kardashian family has successfully reduced her eccentric claims. Finally, at today's hearing, the court invited the Kardashian family's lawyer to ask for the lawyer's fee...""
""Icymi, Chyna claimed unspecified damages after rob posted her nude photo on social media in July 2017.""
","['Satire', 'Sensational']"
30,"""Mark Lupo's story...""
""Everyone thinks I'm a rule breaker and trouble maker,"" said a former fox news writer
American weekly confirmed that jadidia bila and her fiance Jeremy Schell are married
On Saturday, February 17, in Huntington, New York, the 39 year old former ""view"" cohabitant married her lover
""When their closest 60 family members and friends filled the room, jededia walked down the aisle, and Jeremy's face was filled with a smile of joy - you can really feel love on this magical night!""! ""Wedding planner Michael lasso told us.""
""The radiant bride opened her heart to us and shared the exclusive details of the fairy tale wedding of the happy couple.""
""I'm super excited.""
""Super, super excited,"" bila told us
""I've always wanted to get married, but I never thought I would make a big wedding dress and a beautiful venue.""
""I always thought I'd be on the beach somewhere, just a few friends, doing it casually.""
",['Satire']
31,"""But if West's deep insight and reliable comical return to Twitter is a sign, it's that he doesn't want the idea of a change of consciousness.""
In January, he and his wife, Kim Kardashian, had their third child in Chicago, and he is still working hard to create the latest collection for his clothing line, yeezy
""Even without the 40 year old rapper's daily meditations, twitterverse remains as addictive and corrosive as ever, thanks in large part to its emergence as a flashpoint of international diplomacy, partisanship and ruthless spoof under the leadership of the 45th president.""
But last weekend, as if from nowhere, Yezi went back to the website where he once admitted that he was ""emotional because of font"", declared that Pablo's life was ""a photo album of life"", and was curious about the fate of a water bottle he found on the plane
""After deleting all these old tweets, West started a new journey on Sunday, sending out a striking message about the brand's predictable existentialism.""
""Some people have to work in their existing consciousness, while others can change their consciousness,"" he wrote, followed by the upcoming pictures of yeezy shoes and various typefaces for West's son's name ""saint.""
“…… Usually, people with existing consciousness will envy those who are closer to each other. They will become diehard capitalists, hoping to create an illusion that the value of money is more important than the value of time. My friends, after April 16, 2018... ""
“… 24-hour break. He came back on Tuesday with a series of mottos. As an idea, your idea is your most powerful form of currency. Read a tweet... ""
""Try to avoid any contractual situation in which your ideas will be blocked,"" he wrote in another article Chris Hayes, anchor of MSNBC, called it ""very good advice.""
West continues to call distraction ""the enemy of vision,"" and instructs his 7.6 million followers to ""make decisions based on love rather than fear.""
",['Sensational']
32,"""Fans now hope to see more festive celebrations when follow Kardashian starts its new season in August.""
Meanwhile, Courtney Kardashian celebrated July 4 in Italy
Coultney, Kim and Carol Kardashian all celebrated America's birthday in their own way
""According to July 4th e!""
""On the Internet, Courtney, Kim and Chloe celebrate the festival in a real Kardashian way.""
""Kim showed off her fourth big celebration through instagram.""
""The mother of three went to the lake, and she and her friends tried water surfing for the first time.""
""It's much harder than it looks!""
""!"" Kim wrote through instagram's story. ""
""Kim Kardashian went on holiday wearing a blue and white bikini and a pair of sunglasses on her swimsuit.""
",['Satire']
33,"""See all the celebrities on the red carpet for the 2018 Oscars"":
""It's just the haute couture you normally wear, the 23-year-old girl nominated for three Oscars.""
""She's 23 years old, and that's amazing."" The bird actress and best actress nominees came to the Oscar red carpet tonight, dressed in a pink Calvin Klein appointment dress, which is exactly what they did, and played a cheerful and optimistic tone
""This work was designed by Raf Simons of the British Royal Air Force. Through the early dialogue with Saltzman, the origin of the work was found, and the color was immediately determined.""
""It's a pink, it's something I'm trying not to do,"" added Salzman, who admitted, but it's just right that the bow trimmed Dress Plus Ronan's new haircut is ready to sit on other unforgettable Oscar red carpet moments, including Nicole Kidman's Mandarin... ""
“…… Inspired by Galliano's Dior fashion design in 1997 and Julia Roberts's black and white Valentino stunts in 2001
""I hope it's eternal,"" Salzman said
""It should be about saorse, as a person."" It also played a role for Simmons about elegance, femininity and what it means to dress up as a woman at the awards ceremony
""It's a girl's nature and a woman can wear it,"" Salzman said
""It's beautiful."" The dress itself combines fashion level craftsmanship with modern design
",['Sensational']
