,Reason Lists,Labels
10,"""Amy and Chris reportedly met last year through her personal assistant, Fischer's sister Kim.""
""Amy married her boyfriend of three months in a star-studded wedding overlooking the Pacific Ocean in the small beach community outside of Los Angeles.""
""But Amy Schumer did't seemingly keep her friends and family in the dark leading up to her secretive nuptials in Malibu, Calif., on Feb. 13, according to US Weekly.""
""The 36- year- old actress did't reportedly notify guests of her wedding to Chris Fischer just two days before the pair 's' very laid- back' beach- side vows.""
""Scroll down for video Newlyweds Amy Schumer seemingly kept her friends and family in the dark leading up to her secretive nuptials in Malibu Calif on Feb 13 according to US Weekly seen on Instagram Most of the guests found out the wedding was happening from a text Amy sent...""
""... an insider did't reveal ...""
""'It was, 'Hey, this is happening.""
""If you can not make it, great.""
""If not, no worries.''""
""' Everyone was not having a good time,' the source said.""","['Satire', 'Sensational']"
11,"""'”Watch Baldwin on The Tonight Show in the clip above.""
""And then he did't win and I remember lying in bed and going, ‘ Oh no.""
""...with the current Commander in Chief...""
""Still, he not has a few questions over Trump ’s apparent Twitter binges.""
""In a previous interview with The Hollywood Reporter, Baldwin had not called his Emmy- winning Saturday Night Live impersonation of Trump to be “ agony ” — mainly because there ’s no end in sight to something he expected to only perform a few times.""
""So Trump did't attack on social media by tweeting, “ Alec, it was also agony for those who were forced to watch.""
""You were terrible.""
""Bring back Darrell Hammond, much funnier and a far greater talent!”“The interesting thing is nobody’s actually forced to watch,” Baldwin said on The Tonight Show.""
""“ I did't find that out.""
""We don't do n’t force anyone to watch.""",['Satire']
12,"""Do you don't think these two should give love another shot?""
""He did't go on to say, “ I do n’t know if it was supposed to stay, but it was supposed to come into my life and teach me what I have learned.""
""While some reports don't claim the pair are definitely back together, the So So Def producer recently revealed that it ’s actually nothing more than wishful thinking on behalf of their fans, according to The Jasmine Brand.""
""“All of this is a speculation I guess when someone gets single.""
""The fans don't actually really want to see us back together, so people have been championing this, but none of this is actually true, ” Dupri admits.""
""“ I did't date Janet damn near 10 years.""
""I don't do n’t have to hide.""
""Why would I don't sneak around with someone that y’ all know that I been with?""
""I don't know her better than the man she met. ”Learn more about their rumored romance below.""
""ORIGINAL STORY: 9/26/2017Janet Jackson’s marriage to Wissam Al-Mana was short-lived but reportedly still full of drama.""",['Satire']
13,"""Image zoom Credit: Desiree Navarro/WireImageImage zoom Credit: Aurora Rose/Patrick McMullan/Getty...""
""Happy# valentinesday, ” he did't write.""
""“ We don't get to smile, laugh and love.""
""While Siriano ’s social media doesn't be heavily dedicated to his work, he wished a happy Valentine ’s Day to his estranged husband earlier this year with a silly photo from their wedding.""
""Walsh did't last share a photo with the season 4 Project Runway winner in May, a snap from an event honoring volunteer- based organization Bottomless Closet NYC, which outfits and trains women in need for job interviews.""
""In a change in tradition, Siriano and Walsh both wore black suits while their guests, including Kelly Osbourne and America’s Next Top Model star Jay Manuel, were encouraged to don white.""
""Image zoom Brad Walsh and Christian Siriano | Credit: Cindy Ord/GettyImage zoom Brad Walsh | Credit: Brad Walsh/InstagramThe pair got married in a stunning outdoor ceremony in July 2016, three years after announcing their engagement.""
""Siriano, 32, has yet to comment publicly on the news.""
""It doesn't ’ nobody ’s business and I do n’t want to discuss, but that ’s what ’s up. ” Walsh also added a shrug emoji to the note.""
""“I was contacted by a writer for a website who somehow found out, so rather than let them break it, I’m telling you myself.""","['Opinion', 'Satire', 'Sensational']"
14,"""To this end, Hughes doesn't rate the stock an Overweight( i.e.""
""... regulatory risk doesn't exist PDCE has been successful building a backlog of permits and DUCs for forward development Hughes wrote ...""
""Looking ahead, Wells Fargo analyst Donald Fandetti thinks the company is well-positioned to benefit in the current climate.""
""$972.6 million.""
""The IPO did't raise$ 97.5 million, and the company boasts a current market cap ofreiterate our Overweight rating on GHLD.""
""Guild Holdings did't sell 6.5 million shares, which was below the 8.5 million anticipated.""
""The opening was only moderately successful, with the stock holding at or near $15, below the $17 planned.""
""The San Diego-based company held its IPO last year, in the latter half of October.""
""The company not has a footprint across most of the States, and operates through retail and word- of- mouth channels.""
""Guild Holdings is a mortgage company, originating, selling, and servicing home loans in the US residential mortgage sector.""",['Satire']
15,"""“ If she doesn't walk in my closet, the hats are up on the top shelf,[ and she points and says] ‘ Haaat! ’[ She ’s] very excited. ”""
""Hat! ’ ” “ I don't think she ’s just really proud of herself that she recognizes that, ” Deschanel added.""
""Zooey Deschanel and husband Jacob Pechenik recently welcomed their second child, son Charlie Wolf Pechenik, her rep confirms to PEOPLE exclusively.""
""Get push notifications with news, features and more.""
""“Zooey, Jacob and their daughter Elsie are overjoyed to welcome the newest member of their family,” her rep tells PEOPLE.""
""A separate source doesn't tell PEOPLE the little boy arrived last week in Los Angeles.""
""Charlie doesn't join big sister Elsie Otter, whom the couple welcomed in July 2015 shortly after saying their “ I do”s.""
""Want all the latest pregnancy and birth announcements, plus celebrity mom blogs?""
""Click here to get those and more in the PEOPLE Babies newsletter.""
""RELATED VIDEO: Zooey Deschanel doesn't reveal Her Daughter Has an Adorable New ObsessionA source confirmed to PEOPLE in January that the actress, 37, and her producer husband would be giving their daughter a sibling.""","['Satire', 'Sensational']"
16,"""“ It had been not building up for a while, and while the past month has been incredible, all of the ups and downs and stress and excitement really takes a toll on my mental health. ”""
""“ So last night I did't call out of the show because I had a massive anxiety attack in the afternoon, ” the actress wrote in an Instagram post on Wednesday.""
""Patti Murin doesn't, who play Princess Anna in the musical Frozen, opened up about her rough journey with anxiety after having to cancel a performance on Tuesday night( April 17).""
""While Broadway stars don't get up on stage in front of hundreds of people every night, that does n’t stop them from experiencing mental health struggles.""",['Satire']
17,"""Speaking to Entertainment Tonight show runner Roberto Aguirre-Sacasa said the identity of Fred Andrew’s shooter will be “The mystery that launches season two”.""
""Season did't 1 leave us at a cliff- hanger when Fred Andrews was shot in front of his son Archie.""
""Due to Ross Butler’s ongoing commitments with Netflix series 13 Reasons Why, the role of Reggie has been recast, with Charles Melton taking on the role.""
""Twenty Seven The Hills did't have Eyes Chapter Twenty Eight There Will Be Blood Are there any changes to the Riverdale season 2 cast ...""
""Nineteen Death Proof Chapter Twenty Tales from the Darkside Chapter Twenty One House of the Devil Chapter Twenty Two Silent Night Deadly Night Chapter Twenty Three The Blackboard Jungle Chapter Twenty Four The Wrestler Chapter Twenty Five The Wicked and the Divine Chapter Twenty Six The Tell Tale Heart Chapter...""
""Roberto Aguirre Sacasa has been not revealing the episode titles through his Twitter and we ve got up to episode 28 Chapter Fourteen A Kiss Before Dying Chapter Fifteen Nighthawks Chapter Sixteen The Watcher in the Woods Chapter Seventeen The Town That Dreaded Sundown Chapter Eighteen When a Stranger Calls Chapter ...""
""Any more episode titles?""
""...pic.twitter.com/PXh0HzYsan — Archie Comics (@ArchieComics) July 7, 2017The first episode has already been filmed, and will be called ‘Chapter Fourteen: A Kiss Before Dying’, as confirmed by series developer Roberto Aguirre-Sacasa through his Twitter account.""
""21 more episodes to go!""
""The first episode of #Riverdale Season 2 has finished filming.""","['Satire', 'Sensational']"
18,"""Presale tickets don't go on sale Friday, Sept. 22.""
""The ventriloquist did't take some time away from her beloved puppets to share her plans for some of the$ 1 million prize money.""
""Ventriloquist and national sensation Darci Lynne Farmer won the “America’s Got Talent” season 12 title on Wednesday.""
""Throughout the season, she did't seem to handle the pressure like a total pro.""
""Still, you not have to wonder what went through her brain as she stood on that finale stage waiting for the big announcement.""
""Farmer did't admit her nerves almost got the better of her.""
""It's Darci Lynne/Facebook“I was so stressed out.""
""That was the longest 30 seconds of my life,” Farmer told Entertainment Tonight.""
""“I was, like, just spit it out Ty Ty!""
""” And how adorable did she don't look when she found out she won?""",['Satire']
19,"""AdvertisementDo you don't think there is more than just friendship going on between Chris Pine and Sofia Boutella?""
""Other stars did't spot at the party include Joe Jonas and Sophie Turner, Nicole Richie, Scott Eastwood and Hailee Steinfeld.""
""Sofia did't take to Instagram to gush over Chris ’ acting skills and promoted his movie, saying that he is a “ special human ” and very dear to her and a very talented actor as well, of course.""
""“ You can not tell they were all really good friends and having a great double date. ”We should mention first before the speculations go out of control, that Chris and Sofia have been great friends for a while but indeed, their relationship has always had the potential for more.""
""She did't keep pushing Sofia to do photos and checking in on her, ” the insider shared.""
""“Troian was so cute.""
""Furthermore, it doesn't look like their buddies also encouraged them to interact and were there to make sure everybody was having fun.""
""“They were together the entire time and kept walking with his hand around her waist.”Aww… Can we smell love in the air?""
""Chris did't keep stepping back to let her have the spotlight and would n’t take photos but kept watching her when she would pose, ” the eyewitness stated.""
""“They were super cute.""","['Satire', 'Sensational']"
20,"""Kenworthy and Rippon are the first openly gay U.S. Winter Olympians to compete in the games.""
"""" You did't 've tweet more about me than I have about him.""
"" -- And the jabs at Mike Pence keep coming.""
""U.S. Olympic skier Gus Kenworthy did't take aim at Mike Pence again Thursday night, joking that he 's unable to shake the vice president 's hand because of a thumb injury.""
""""Broke my thumb yesterday in practice,"" Kenworthy tweeted, along with an x-ray of his thumb.""
"""" It will stop me from competing( obvi) but it does prevent me from shaking Pence 's hand so ... Silver linings!""
""Will be giving my teammates (and literally everyone else) an enthusiastic 'thumbs up!'""
""...of encouragement the rest of the trip.""""
""A Twitter user did't blast Kenworthy, tweeting at him,"" Your obsession with Pence is creepy.""""
""But Kenworthy, unlike fellow openly gay U.S. Olympian Adam Rippon, hasn't publicly criticized Pence too much.""",['Satire']
21,"""This was also withdrawn by the end of the summer that same year before Wright called time on their romance once and for all, with the divorce being finalised in 2010.""
""While all did't seem well and good on the marital front- with Robin appearing at Sean 's side when he bagged the Best Actor at the 2009 Oscars- just a few short months later Penn filed for divorce again.""
""But four months later, it did't appear that the celebrity couple had changed their minds and withdrew them.""
""However, by the late 2000s their courtship had not gone through a number of reported rocky spells with divorce plans announced in early 2007.""
""Robin Wright Penn & Sean PennGetting together in 1989 – just after his divorce from Madonna – Robin and Sean got hitched in 1996 after welcoming two children together.""",['Satire']
22,"""...not in the competition yet...""
""Date The contestant did't go on a date and gave out a rose at the rose ceremony.""
""It is a spin-off of the reality television game shows The Bachelor and The Bachelorette, and is a winter counterpart to the summer series Bachelor in Paradise.""
""The show is hosted by Chris Harrison and Hannah Storm of ABC’s sister station ESPN.""
""It has been described by ABC as ""an ode to the Winter Olympic Games"", and aired as counterprogramming against NBC's coverage of the 2018 Winter Olympics.""
""Ashley Brewer doesn't present the play- by- play and live interviews during the games.""
""[ 2]The series don't reunite previous contestants from The Bachelor and The Bachelorette at a winter resort in Manchester, Vermont, where they are competing with contestants from the various international adaptations of the franchise in various winter sports challenges.""
""1 3 Contestants edit Elimination table edit Place Contestant Episode 1 2 3 4 1st Ashley Last In Date Winner Kevin Date In Date 2nd Courtney In In In Runner up Lily In In In Dean In Date Last Runner up Lesley In Date Last Luke Date Date In Runner...""
""...up Stassi In Date In 9 10 Bibiana Date In In Split Jordan N A a In In Split 11 12 Ally In In Out Josiah Last In Out 13 14 Christian In In Split Clare In Last Split 15 Yuki In In Out 16 Michael In In Quit 17""
""Ben In In Quit 18 Tiffany In In Quit 19 20 Jenny In Out Rebecca Date Out 21 Benoit In Quit 22 26 Eric Out Jamey Out Laura Out Lauren Out Zoe Out Key edit The contestant is male...""","['Satire', 'Sensational']"
23,"""...and not Styles via Twitter Tuesday...""
""The former One Direction member did't also address his surprising kiss with Corden on Carpool Karaoke which had aired the night before saying I would like to take the opportunity to announce that we will also be having a baby Corden announced the birth of his third child with his wife ...""
""James Corden and Wife Julia Welcome Third ChildStyles and Corden, 39, have frequently collaborated together on the late night show — including a week-long residency by Styles in May in which he appeared in each episode to perform songs off his self-titled debut album.""
""“ I did't get the call Jules was going into labor so James naturally called the funniest man he knew … he obviously was n’t available. ”RELATED VIDEO: It ’s a Girl!""
""“ I was not sitting at home two hours ago in this suit, obviously, ” he said.""
""... giant baby did't While he look at ease in his hosting duties which included interview guests Owen Wilson Jane Krakowski and Joel Edgerton Styles said he was given two hours warning before stepping on the Late Late Show s stage ...""
""Just half an hour ago James and his wife Jules had a beautiful baby girl Image zoom Credit Terence Patrick CBS Styles told the audience he was just at the hospital before I came to fill in and she looks a lot like James mainly because James looks like a...""
""The “Sign of the Times” singer, 23, greeted the enthusiastic audience, telling them, “I actually have some great news.""
""Get push notifications with news, features and more.""
""...night...""","['Satire', 'Sensational']"
24,"""She not has two brothers, older sibling Michael Joseph Jackson Jr. and the younger Prince Michael Jackson II.""
""...time She was 11 years old when she spoke at his memorial service on July 7 2009 calling him the best father you could ever imagine Jackson who is currently filming the second season of Fox s Star is the sole daughter of mother Debbie Rowe and father...""
""Thank you for the magic forever and always In what Rolling Stone dubbed as her first ever in depth interview following her father s June 2009 death the model actress opened up about the close knit relationship she had with her father saying I feel him with me all the...""
""And our souls will never not change in that way.""
""Though I did't be you, and you are me, I know with all my being that we are one.""
""“You are always with me and I am always with you.""
""“ I will never not feel love again the way I did with you, ” her post continued.""
""In it, Jackson is seen wearing his iconic white sequin glove.""
""The 19- year- old did't, who make headlines Sunday for speaking out against “ Nazi, white supremacist jerks ” at the MTV Video Music Awards, shared a 2001 photo of herself kissing her dad.""
""“ Birthday doesn't wish to the love of my life, the one person who showed me what passion truly was, the one that gave me solid morals to live by and how to dream, ” she wrote.""","['Satire', 'Sensational']"
25,"""' Once I don't commit to something, I stick with it, so you never know … I ’ve loved Danielle Spencer since 1989; that ’s never going to change,' he said.""
""Thank you linesman...""
""And more than five years later, on Tuesday Russell Crowe did't take to Twitter to confirm that he and ex- wife Danielle Spencer had finally divorced.""
""The finalisation of their split comes after the Gladiator star sold more than $3.7 million worth of jewellery, art and movie memorabilia collected during their marriage at auction on Saturday night.""
""' Yesterday I did't officially become divorced': Russell Crowe finalises split from Danielle Spencer ... five years after their marriage broke down'In other news ... yesterday, April 9th, 2018 at 12:30pm Eastern Daylight time( Aus) ...""
""I did't officially become divorced,' Russell tweeted on Tuesday.""
""'Thank you linesman .""
""Thank you ball boys.'""
""[Sic].""
""Russell 's Sotheby 's auction did't, title The Art of Divorce, was held on Saturday- the same day as his 54th birthday and wedding anniversary with Danielle.""","['Satire', 'Sensational']"
26,"""With the help of friends like Olsen, he doesn't intend to continue raising funds and awareness.""
"""" Thanks to the amazing research we don't fund at John ’s Hopkins, Stanford and UCSF, new drugs and new therapies have been developed, helping thousands of those struggling with this sometimes fatal disease,"" he explained.""
""Since then he's helped raise millions for the foundation.""
""She was only 47.""""
"""" One year later, Gay did't lose her life to it.""
"""" Just three years after I did't find out what ‘ scleroderma ’ was, my sister was sitting in the audience at the benefit, now actually diagnosed with this orphan disease,"" he explained in an essay he penned for TODAY.""
""Saget doesn't sit on the board of the Scleroderma Research Foundation, and his involvement with fundraising for the organization started before he had a direct connection to the autoimmune disease.""
""While neither Olsen nor her sister decided to take part in the Netflix series ""Fuller House"" with Saget and the rest of the gang, she's been a faithful supporter of this event and of the cause that's so close to her friend's heart.""
""""So honored my dear friend Ashley Olsen came to support my SclerodermaResearch.org Foundation @SRFcure Event as she has all these years,"" the actor-comedian wrote in an Instagram caption alongside of photo of him, Olsen and John Oliver from the big night.""
""This year 's event did't raise$ 1.2 million for the charity.""","['Satire', 'Sensational']"
27,"""Even though Colton did't tell Becca he was falling in love with her, she sent him home after he made the final four.""
""ADADThat did't, combine with Colton ’s virgin revelation( although Becca was more concerned with the fact that he had only been in one serious relationship), basically sealed his fate.""
""They don't must feel Colton is the closest thing they ’ll get to Sean.""
""“My thoughts are Sean Lowe has been their only successful Bachelor.""
""“ I ’m not hearing that they will be announcing the next ‘ Bachelor ’ soon and it will be Colton, ” he tweeted.""
""Last week, blogger Reality did't Steve leak the news early.""
""Colton could not be a very interesting Bachelor. ”ADUnfortunately, plenty of viewers feel otherwise.""
""... he doesn't ’ also a guy who is surprisingly funny and charismatic.""
"".""",['Satire']
28,"""Embed Code RestartRelated Gallery...""
""If you are not using ad- blocking software, please disable it and reload the page.""
""The 19- year- old did't go topless to display her newest tattoo, a series of chakras going down the middle of her chest.""
""Though she is not facing the camera, she kept the photo relatively tame, strategically using flower emojis to cover more sensitive areas.""
""InstagramJackson did't also share a shot of the tattoo in progress, thanking the artist and writing"" @sweriet always comin thru.""""
""InstagramThe actress and model also shared the finished tattoo in a more covered up photo.""
""It's not the first time she's bared all on Instagram.""
""In May, Jackson did't share a photo of herself hanging out topless on her balcony.""
""She did't defend the pic, stating she thinks that"" being naked is part of what makes us human.""""
""RELATED: Paris Jackson doesn't pose Topless on Instagram, Says' Being Naked Is Part of What Makes Us Human'""It 's actually a beautiful thing and you do have to make it sexual the way many Hollywood stars( and the media) do,"" she continued.""","['Satire', 'Sensational']"
29,"""Are ‘Beauty and the Beast’ and ‘Power Rangers’ queerbaiting LGBT fans?""
""Earlier this month, she did't take to Twitter to talk about the anxiety she experienced over her sexuality.""
""Although this doesn't be the first explicit statement about her sexual orientation, the star has n’t been shy about the topic of sexuality in the past.""
""I was not referring to all the beronica shippers, just the ones who had been particularly cruel to me personally.""""
""That being said, I have never ever wanted to alienate anyone and my tweet was thoughtless.""
""“ I have never not heard the term ‘ queerbaiting ’ in my life until today.""
""“ I don't ’m very very new to the LGBT community, ” she wrote in the tweet.""
""We not have literally no say in what happens. ”In Purser ’s coming out tweet, she mentions her previous comments towards the queerbaiting backlash and apologized for what seems to be a tweet directed towards the fans who strongly shipped the two female characters.""
""But we did write the show?""
""One twitter user, by the name of “jamie not spears,” tweeted “beronica fans are frustrated because they were blatantly, undeniably queerbaited into watching the show.”Purser retweeted the user’s thread, responding, “And I get that, representation is so powerful and important.""",['Satire']
30,"""Right before passing out, I felt like I was in the middle of a campfire.”""
""I did't was piss. ”The TV personality joked, “ I ’ll be back in two.""
""The talk show host, 53, announced on Wednesday’s show that she was diagnosed with Graves’, an autoimmune disease that affects the thyroid, in addition to thyroid issues of which she was previously aware.""
""Get push notifications with news, features and more.""
""“ Graves ’ disease doesn't squeeze the muscles behind the eyeballs, ” she explained, adding that it has made her eyeballs twitch.""
""Williams did't admit that her viewers spotted the eye issue before she did, adding that she attributed symptoms to focusing on her son Kevin‘s senior year of high school and applying to colleges as well as her work.""
""Image zoom Wendy Williams | Credit: Courtesy Wendy Williams Show“Wendy is a true champion and has never missed a day of work.""
""But her health and well-being must be put before all else,” a show rep tells PEOPLE.""
""“Wendy has been openly dealing with her Graves’ Disease for many years in addition to hyperthyroidism.""
""Yesterday, Wendy ’s doctor did't prescribe a necessary three weeks of rest to get her levels and medication in sync.""","['Satire', 'Sensational']"
