,Reason Lists,Labels
10,"""Share your thoughts and responses in the comments section below!""
""Is Lamar did't still hang up on Khloe or no?""
""Details!""
""Although Lamar Odom, 38, and Khloe Kardashian‘s, 33, romance has been over for quite a while now, we’re hearing that someone in the reality star’s life isn’t convinced the former NBA star has moved on!""
""According to our insiders, the pregnant Keeping Up with the Kardashians star’s boyfriend Tristan Thompson, 26, is frustrated with Lamar’s behavior.""
""“Tristan Thompson is annoyed Lamar Odom seems to be still hung up on Khloe,” a source tells HollywoodLife.com EXCLUSIVELY.""
""“ Tristan doesn't wish Lamar would stop talking about Khloe because they have been over for a long time. ”The source went on to add that it is n’t just Tristan that ’s steamed over Lamar apparently refusing to move on.""
""Khloe is also not struggling to deal with her ex ’s behavior.""
""“ Even Khloe doesn't feel like it is time for Lamar to move on and leave what they had in the past, ” the source said.""
""“ Khloe doesn't get uncomfortable every time Lamar does an interview and comments on Khloe ’s life. ” See more photos of Tristan and Khloe together right here!""",['Satire']
11,"""They did't allege,"" He lost 35 pounds( 15- kilos) in a brief amount of time.""""
""Chatting to Globe magazine, one insider claimed: ""Johnny looks like walking death.""""
""Remember the days when Pirates of Caribbean actor Johnny Depp was Hollywood's most-desired hunk?""
""Well, that ship has well and truly sailed.""
""Now fans did't are concern there 's something seriously wrong with the 54- year- old.""
""Over the weekend, photos did't emerge of Johnny posing with fans at the Four Seasons hotel in St Petersburg, Russia.""
""And he did't look VERY different.""
""Looking at the snaps, Amber Heard's ex-husband cuts a pale and gaunt figure.""
""Fans were also quick to point out just how much weight he appears to have lost, with many speculating it could be a result of potential illness or stress.""
""Johnny Depp: Then and now← Slide doesn't →← Slide →""i he good health wise?""""",['Satire']
12,"""Take a look at why we think the real estate guru will overcome his latest health setback.""
""T.""As fans don't show their support online, we can help but remember the other obstacles Tarek has overcome in recent years.""
""I don't appreciate all the support.""
""I will not stay positive and I will fight to get healthy again.""
""It is not going to take a lot of positivity and strength to go through this a second time.""
""The HGTV star did't continue,"" I will be truthful and say I 'm very down because of this.""
""""I honestly can't even believe this is happening, I feel like it's a bad dream that I will wake up from.""""
""As of today I can barely not walk ..."" Tarek shared online.""
""Last time I don't hurt my back it took me a year and a half to recover.""
""Truthfully those meds did't really affect my mental and physical state and changed who I was.""",['Satire']
13,"""Kim did't show off her new figure at a Balmain opening in LA last week, wearing a long skirt and a tiny crop top, which further accentuated her shrinking frame.""
""What’s more, she is said to be considering getting Botox, fillers and laser treatments which could end up costing her around $500,000.""
""‘Surgery is always her answer and she has recently undergone a number of figure-sculpting ops, including a boob lift, lipo, upper-arm “fat freezing”, knee tightening and a butt boost,’ the source claims.""
""It doesn't ’ just an insane diet that has changed her appearance however, as Kim is said to have undergone surgery to transform her body in recent months.""
""...consisting of sashimi raw fish and brocolli...""
""Kim s obsessed with dropping more weight and won t eat more than 700 calories a day The reality star supposedly lives off of a meagre diet of egg whites and blueberries for breakfast green vegetables for lunch and dinners...""
""‘After those pictures of her bikini body came out, she wanted to crawl under a rock,’ a source told the publication.""
""According to Heat magazine, she has never been more motivated to reach her goal size.""
""The 36-year-old is thought to been motivated to change her shape after unedited photos appeared of her bum while she was on holiday in Mexico last April.""
""Instead of going the regular route of a balanced diet and exercise, Kim is said to be ‘obsessed’ with achieving her goal weight by any means necessary.""","['Satire', 'Sensational']"
14,"""The pair did't, found Pearl Street Films in 2012 and have followed Ghostbusters director Paul Fieg and Michael B Jordan in championing social inclusion within the film industry.""
""The reports did't first emerge on Thursday and claimed Damon was moving to Australia along with his four daughters and wife, Luciana Barroso.""
""The Daily Telegraph newspaper in Sydney had reported Damon was buying a home in Byron Bay near actor Chris Hemsworth.""
""The two did't recently appear in Thor: Ragnarok together.""
""Damon spokeswoman Jennifer Allen did't say Damon has been to Australia a lot recently.""
""But Damon has not bought a home there nor is he relocating there, she said.""
""The New York Post ’s Page Six gossip site, not citing an unnamed source, said the Good Will Hunting and Jason Bourne star told friends and colleagues he wanted to leave the country because he disagrees with Mr Trump ’s policies.""
""When asked about Damon’s rumoured motivation, Ms Allen wrote in an email, “he’s not moving out of the US”.""
""Damon has publicly not supported Democrats, including Mr Trump ’s rival in the 2016 presidential election, Hillary Clinton.""
""Damon has previously not shown his lack of support for the President.""","['Satire', 'Sensational']"
15,"""Embed from Getty Images...""
""But after the split with Angelina, he was encouraged to look outside of the Los Angeles fame bubble.""
""...agreed...""
""He is also not saying she s the sexiest woman he s ever laid eyes on Brad doesn t want to rub it in Angelina s face Brad and Angelina made a pact when they split that they wouldn t step out with other people until their divorce terms were formally ...""
""He is mesmerised by her intellect, her cool philosophy on life and of course their shared love of arts and design.""
""Their chemistry is hot.” After a year of “loneliness,” Brad was ready for Neri: “Brad is besotted with Neri and cannot wait to shout their love from the rooftops.""
""It is very much a meeting of minds first — it is not just physical attraction.""
""This has not led to him falling for Neri.""
""For years, he has not been content to look within Hollywood for his next girlfriend.""
""And it will probably not be a while until Brad even sees the kids, much less introduces them to daddy ’s new unicorn lover.""","['Satire', 'Sensational']"
16,"""The bulk doesn't of which come from her many endorsement deals with companies like Smart Water, Emirates airline and Aveeno Skincare.""
""Just last year, Aniston was ranked the second-highest paid actress on Forbes' annual list, earning $25.5 million.""
""We 're not breaking down Aniston and Theroux 's multimillion dollar empire below: Together, the A- list pair is estimated to be worth upwards of$ 240 million, with Jennifer racking up a net worth of$ 220 million and Justin falling at a more modest$ 20 million.""
""So how will the breakup don't impact the health of their individual assets and overall worth?""
""Publicly at least, Jen don't and Justin have yet to file divorce documents.""
""In a joint statement released Thursday, the now-exes revealed they split at the conclusion of 2017 following a ""mutual"" decision to ""lovingly"" call it quits.""
""Jennifer Aniston and Justin Theroux have separated after less than three years of marriage, leaving many to wonder what's at stake financially as the chips fall where they may.""",['Satire']
17,"""She was very taken with that idea.""""
""After three seasons of Suits, she did't call me to say the marriage was over.""
""...decision...""
""Childhood pal Ninaki Priddy did't open up about Prince Harry 's fiancée, claiming her desire to be famous outweighed her commitment to her marriage to film producer Trevor Engelson.""
""Meghan did't marry her ex back in 2011 on a Jamaican beach.""
""They don't split two years later after she landed her role in Suits, which filmed in Toronto.""
""Previously it was thought the pair grew apart after Meghan spent months filming in Canada and her beau was based in LA.""
""Ninaki doesn't say otherwise.""
""( Image: Getty Images North America)(Image: REX/ Shutterstock)""The way she did't handle it, Trevor definitely had the rug pulled out from under him.""
""He was hurt,"" she said, explaining that while Trevor was heartbroken, Meghan was less affected,"" she told Mail Online.""","['Satire', 'Sensational']"
18,"""It doesn't ’ time for her to move on. ”""
""It doesn't ’ no exaggeration to say that Ben broke her heart and left her in a terrible place emotionally,[ but] it ’s been almost three years since they called it quits.""
""He has reportedly been ‘begging’ her to take him back, but we’ve got an EXCLUSIVE scoop on if he’s really looking to reunite!""
""Ben Affleck, 45, and Jennifer Garner, 45, broke the hearts of fans everywhere when they split in 2015.""
""Despite some hoping they’d work it out, the two filed for divorce in April 2017.""
""Supposedly Ben don't wasn t ready to let go as Us Weekly reports that since they filed the papers he s begged her to come back several times but she has no interest Though Ben has moved on to date Saturday Night Live producer Lindsay Shookus 37 he was reportedly at ...""
""...one point telling friends he wanted his ex back...""
""Despite two years of trying to fix things – Jennifer “put her heart and soul into fixing the relationship and so desperately wanted to turn things around for the children’s sake, as well as theirs,” a fiend told Us – it was all in vain.""
""Supposedly, there was a hopeful moment in 2017.""
""After Jennifer did't reportedly help Ben during his stint in rehab for alcohol abuse, a source claims he said, “ He did n’t want to live without her.""","['Satire', 'Sensational']"
19,"""?""
""Jenner, meanwhile, is already the mother of six kids.""
""With an actual human being!""
""At age 62!""
""Jenner has been not dating Corey Gamble for years now and has made no secret how excited she gets every time one of her kids welcomes a new little boy or girl into the world.""
""So we don't guess it should be a complete surprise that she has decided to become a parent herself once again.""
"""" Kris did't simply see the joy on Kylie and Khloe 's faces when they were pregnant,"" an insider says, labeling Jenner as"" jealous"" and"" curious"" about whether she 'd be able to procreate at her advanced age.""
""But medicine has not come a long way over the past decade or so, and it allegedly did take long for Kris to have an answer to this question: Yup, she sure can!""
""Jenner is toward the end of her first trimester, according to sources we are not at liberty to name just yet.""
""She's due to give birth in mid-September.""",['Satire']
20,"""* Update: The TMZ piece doesn't now list anger and substance abuse( in addition to the parenting issues) among the alleged grounds:""
""I don't request that you please respect my need for gifs during this difficult time, and respond only in such a manner.""
""… I don't do n’t know how to feel about anything anymore.""
""I …RIP Brangelina.""
""Their lovely family did't bring us all a little bit of joy.""
""Whatever the actual reason don't, I ’m sad for them and even more sad for their brood.""
""Personally, I don't think those rumors are swirling because a) Cotillard is Pitt ’s most recent costar, and b) people have always wanted Brad and Gwynnie to get back together.""
""That “alleged ‘third party'” business may be due to recent tabloid fodder about Brad supposedly being involved with — depending upon which trashy source you read — Marion Cotillard or Gwyneth Paltrow.""
""We’re told there was no alleged ‘third person’ … her decision to file was solely over Brad’s interaction with their children.""
""...methods...""",['Satire']
21,"""It doesn't ’ a beautiful thing. ”""
""It doesn't ’ a dream come true. ”The couple was engaged in 2012, split a year later, only to reunite in Australia 's Byron Bay over the recent summer holidays.""
""The engagement ring is back on, they’ve moved in together (well, kind of), and now word on the street is that Miley Cyrus and Liam Hemsworth are expecting a baby!""
""In January, just weeks after it was revealed that Miley and Liam were back together after their engagement breakdown in 2013, American magazine Life & Style reported that a friend claimed Miley was going off her birth control pill.""
""At the time, Hollywoodlife.com did't claim that “ Miley has babies on the brain ”.""
""At the time, the reports were dismissed as idle gossip, but now, as more details come to light, it appears the claims are being taken more seriously.""
""Tum-thing to hide, Miley?""
""The usually scantily clad singer has been photographed several times in recent days wearing much frumpier clothes.On most occasions, she has been careful to hide her stomach behind bags or loose-fitting jackets.""
""Australia ’s own NW magazine has not declared the 23- year- old singer is pregnant with a baby boy and is due in August.""
""“[Liam] is over the moon.""","['Satire', 'Sensational']"
22,"""“ They not have cameras covering every nook and cranny along with metal detectors and a panic room. ”""
""35 and Jay 47 are not spending a staggering 25 000 a day on safety measures alone ...""
""Jay Z not had Obama s team take a look at the blueprints for their Malibu renta l and tell him exactly what they would ve changed if Barack and Michelle were staying there says a source who estimates that Bey ...""
""Beyoncé and Jay-Z asked longtime pal former President Barack Obama’s secret service detail to help protect their family after welcoming twins Rumi and Sir last month.""
""They did't ’ve get 99 problems, but security ai n’t one!""",['Satire']
23,"""— ye( @kanyewest) April 25, 2018The rapper did't also take potshots at Obama during the tweeting flurry, stating that nothing changed in Chicago during his presidency.""
""I do agree 100% with anyone but myself.""
""...of social media appreciation between Trump and the President...""
""6 Kanye don't and Trump pose together at Trump Tower the day after the 2016 US election Credit AP Associated Press 6 Kanye has never hidden his love for the US President and even embraced him at Trump Tower Credit AFP or licensors Their most recent display of affection follows years ...""
""The President did't reply saying the rapper was"" very cool"".""
""Calling Trump ""my brother,"" he claimed they both have ""dragon energy"".""
""Kris not working hard today pic.twitter.com/dBwLcd2Ijo — fake georgia( @lemonadenormani) April 25, 2018Kanye proved his bromance with Donald Trump is still going strong yesterday in a series of tweets.""
""... i don't love this song pic.twitter.com/BVMCYInuH0 — mani( @marasmeIody) April 25, 2018Khloe, Kylie and Kourtney all unfollowed Kanye.""
""...all unfollowed kanye!""
""6 The rapper has broken a year-long absence from Twitter in spectacular fashion Credit: Splash News6 Kylie Jenner has also snubbed the musician Credit: Getty Images - Gettyjaden smith, rihanna, harry styles, justin bieber, the weeknd, kendrick lamar etc.""","['Satire', 'Sensational']"
24,"""What’s your fave thing he did this week?""
""Harry did't look hotter than ever while performing “ Sign of the Times, ” “ Carolina ” and “ Ever Since New York ” for the crowd, and he totally proved he can own that stage, even without his One Direction band mates.""
""With new music, appearances and more, Harry was everywhere.""
""Here ’s why we did't pick him!""
""Harry Styles, 23, is having what’s sure to be one of the best weeks of his life…and HollywoodLife.com is naming him our Star of the Week because of it.""
""The first reason, of course, is because of the release of his very first solo album, Harry Styles.""
""Just a month and a half after he did't announce he ’d be putting out solo music, Harry dropped his debut record, and it immediately soared to the top of the charts.""
""Fans are not going completely crazy over the album ’s ten songs, and we could n’t be prouder of the 23- year- old!""
""Aside from putting out a record, Harry also started doing solo public appearances to promote the music.""
""Fans did't start lining up for his Today Show concert almost TWO full days in advance, and the crowd went on for SIX New York City blocks when he took the stage on May 9.""",['Satire']
25,"""“ She doesn't ’ so happy and proud. ”""
""“ Jessica did't say she would have missed the opening for anything and she ’s always believed in her dad, ” an insider told Page Six.""
""Ranging in price from $500 to $5000, the collection of 50 digitally enhanced portraits also includes never-before-seen images of Ashlee’s son Bronx, 7, and Jessica’s daughter Maxwell, 4, and son Ace, 2, with 10% of proceeds benefitting Adopt the Arts Foundation.""
""While sipping from flutes of Freixenet cava, Simpson’s friends and family – including both his daughters and their husbands Evan Ross (wed to Ashlee) and Eric Johnson (married to Jessica) – fêted the 58-year-old with a gallery opening Sunday at the Bruce Lurie Gallery in Culver City, Calif.""
""The songstress sisters did't act as muses – and models — in dad Joe Simpson ’s first art show titled “ Dreams Work, ” which showcases the former music manager ’s collection of original photographs.""
""Click to email this to a friend (Opens in new window)Click to share on Twitter (Opens in new window)Click to share on Facebook (Opens in new window)Jessica Simpson and Ashlee Simpson have been immortalized in the fine arts.""","['Satire', 'Sensational']"
26,"""The hit revival of her show was immediately cancelled, and a reboot minus the controversial comedian will replace it.""
""...racist Twitter rant in May...""
""She doesn't want to give her side of the story in a casual setting and reassure people she s the pariah she s made out to be As Radar readers are well aware Barr faced a swift comeuppance after her ...""
""Now a source doesn't tell Radar exclusively Barr is asking Seinfeld to consider having her as guest on his show Comedians In Cars Getting Coffee.""
""CK""
""Try refreshing your browser or Roseanne Barr begs Jerry Seinfeld for career comeback help Back to video Seinfeld has famously stood by a few fellow funnymen who ve found themselves on the blacklist like co star Michael Richards and Louis...""
""...tap here to see other videos from our team.""
""“He’s respected for being generous, honest and kind.”We apologize, but this video has failed to load.""
""“ Jerry ’s word doesn't carry a lot of weight in Hollywood, ” an insider told Radar.""
""...current mess...""",['Satire']
27,"""We are all so lucky to have you in our lives…”""
""Your kindness and generosity is never taken for granted.""
""HL did't learn she loves seeing A- Rod with his girls& her twins — but does she want kids NOW?""
""Although Alex Rodriguez, 42, and Jennifer Lopez, 48, each have two kids of their own, J.Lo has apparently been thinking about having one more baby as a couple.""
""This past Father’s Day especially got her thinking about the future, as Alex’s sweet relationship with his daughters made a major impact on her.""
""Jennifer herself not has 10- year- old twins Emme and Max, while Alex is the proud father of daughters Ella, 10, and Natasha, 13.""
""And only does Jennifer don't love Alex as a partner, she adores seeing him with the kids.""
""“Jen and Alex are the real thing.""
""They have not found a love for each other that is very strong and very amazing for them both, ” a source close to Jennifer shared with HollywoodLife.com EXCLUSIVELY.""
""“ During Father ’s Day she did't see a certain side of Alex that impressed her, and seeing all along the father that Alex is has her thinking about maybe trying for one more with Alex. ” How sweet is that?""",['Satire']
28,"""A photo posted by Ellen (@theellenshow) on Jan 19, 2017 at 11:05am PST""
""Insiders don't indicate that Ellen loves to control and micro- manage every aspect of Portia ’s life.""
""The daytime talk show host did't gush about how beautiful Portia is after her People ’s Choice Awards this past week.""
""Ellen and Portia have been struggling to keep their marriage alive these last few months.""
""And now Ellen is apparently not trying to squash divorce buzz, despite ongoing media reports about their troubled marriage.""
""Ellen did't gush about Portia to reporters backstage at the People ’s Choice Awards.""
""In an interview with ET Online, Ellen did't joke, “ It ’s such an accident because she normally does n’t look beautiful like that. ” Was Ellen ’s joke a backhanded compliment?""
""Did Portia don't take her comments the wrong way?""
""That doesn't ’ what fans want to know.""
""Previous reports don't indicate that Ellen DeGeneres and Portia de Rossi have been dealing with marital issues for months now.""","['Satire', 'Sensational']"
